Respondent_ID,Segment,Gender,Q1_Age,Q2_Nationality,Q3_Income_Bracket,Q3_Income_AED_Month,Q4_Living_Situation,Q5_Area_Dubai,Q6_Num_Apps_Used,Q7_Monthly_Service_Spend_AED,Q8_Hours_Logistics_Per_Week,Q9_Uses_Laundry,Q9_Uses_Cleaning,Q9_Uses_Carwash,Q9_Uses_Grocery,Q9_Uses_Salon,Q9_Uses_Maintenance,Q9_Uses_Petcare,Q9_Uses_Airport,Q9_Uses_Concierge,Q10_Satisfaction_Current,Q11_Problem_Frequency,Q12_Pain_Score_1to10,Q13_Primary_Frustration,Q14_Importance_One_App,Q15_Freq_Laundry,Q15_Freq_Cleaning,Q15_Freq_Carwash,Q15_Freq_Grocery,Q15_Freq_Salon,Q15_Freq_Maintenance,Q15_Freq_Petcare,Q16_Car_Ownership,Q17_Pet_Ownership,Q18_Subscription_Intent,Q19_WTP_AED_Month,Q19_WTP_Category,Q20_Preferred_Payment,Q21_Rank_Laundry,Q21_Rank_Cleaning,Q21_Rank_Carwash,Q21_Rank_Grocery,Q21_Rank_Salon,Q21_Rank_Maintenance,Q21_Rank_Petcare,Q21_Rank_Airport,Q21_Rank_Concierge,Q22_AI_Comfort,Q23_Existing_Subscriptions,Q24_Trust_Driver,Q25_LifeScore,Would_Subscribe
LP0318,Busy Professional,Male,25,Pakistani,4,26400.0,Couple no kids,JLT/Marina,8,1240.0,5,0,1,0,1,1,0,0,1,0,2,3,8.1,Too many apps to manage,4,3,3,3,4,3,2,1,Own car,No pets,5,440.0,AED 400-499,Annual subscription,3,0,2,1,0,0,0,0,0,5,3,Peer recommendation,2,1
LP0319,Premium Resident,Female,49,British/Western,3,19100.0,Couple no kids,Other,8,2980.0,2,1,1,1,1,1,0,0,1,1,3,3,5.4,No cross-service loyalty,4,3,4,5,5,5,4,1,Own car,No pets,3,760.0,AED 750+,Flexible credits,0,0,1,2,3,0,0,0,0,5,1,Free trial,3,1
LP0320,Nuclear Family,Male,43,British/Western,4,22700.0,Family with kids,Downtown/Business Bay,6,2160.0,4,1,1,1,1,0,0,1,0,0,3,2,6.9,Too many apps to manage,3,5,5,3,4,2,5,2,Own car,Multiple pets,4,400.0,AED 400-499,Monthly subscription,1,2,0,0,0,3,0,0,0,5,2,Peer recommendation,3,1
LP0321,Budget Expat,Male,32,Filipino,3,18100.0,Extended family,International City/Al Quoz,5,460.0,3,0,0,1,1,0,1,0,0,0,2,2,6.5,Too many apps to manage,3,1,3,2,2,3,1,2,No car,One pet,2,140.0,AED 100-199,Annual subscription,0,2,0,0,1,0,3,0,0,1,0,Free trial,4,0
LP0322,Nuclear Family,Female,36,Emirati,3,18100.0,Family with kids,Palm/Emirates Hills,9,1420.0,4,1,1,1,1,0,1,0,1,1,3,2,6.3,No personalisation,4,2,5,2,5,4,3,3,Family car,One pet,4,410.0,AED 400-499,Monthly subscription,0,2,0,1,3,0,0,0,0,4,1,Free trial,3,1
LP0323,Busy Professional,Female,25,Indian,3,14000.0,Living alone,Downtown/Business Bay,5,730.0,4,1,1,1,1,0,0,1,1,1,2,4,7.7,No personalisation,5,5,5,3,4,3,2,2,Family car,Multiple pets,5,210.0,AED 200-299,Monthly subscription,2,1,0,3,0,0,0,0,0,4,3,Free trial,2,1
LP0324,Premium Resident,Male,49,Pakistani,4,32900.0,Family with kids,Palm/Emirates Hills,4,3650.0,2,1,1,1,1,1,1,0,0,1,3,4,4.2,No personalisation,4,5,5,5,4,4,3,3,No car,One pet,5,490.0,AED 400-499,Monthly subscription,3,1,2,0,0,0,0,0,0,3,2,Verified partners,2,1
LP0325,Budget Expat,Male,30,Pakistani,1,3200.0,Flatmates,International City/Al Quoz,3,400.0,3,0,0,0,1,0,0,0,1,1,4,2,6.3,Too many apps to manage,1,3,1,1,3,2,2,2,No car,One pet,4,50.0,Below AED 100,Pay per use + discount,2,0,0,1,0,0,0,3,0,3,1,Free trial,3,0
LP0326,Nuclear Family,Male,38,Arab,4,24200.0,Family with kids,Mirdif/Sports City,7,2260.0,2,1,1,1,1,1,0,0,0,0,2,2,7.7,Too expensive,5,3,5,3,2,3,3,3,Own car,No pets,3,300.0,AED 300-399,Monthly subscription,0,1,3,0,2,0,0,0,0,3,0,Verified partners,1,0
LP0327,Nuclear Family,Female,37,Indian,3,13900.0,Family with kids,Other,7,2190.0,3,0,1,1,1,1,1,0,1,0,2,4,8.2,No cross-service loyalty,4,4,4,2,4,2,2,2,No car,No pets,4,300.0,AED 300-399,Annual subscription,3,2,0,1,0,0,0,0,0,3,2,Peer recommendation,3,1
LP0328,Busy Professional,Male,29,Pakistani,3,12200.0,Couple no kids,JLT/Marina,7,680.0,4,1,1,1,0,1,0,0,1,0,3,3,7.1,Too many apps to manage,4,4,3,5,5,3,1,1,No car,Multiple pets,4,200.0,AED 200-299,Pay per use + discount,3,0,1,2,0,0,0,0,0,3,3,Transparent pricing,2,0
LP0329,Busy Professional,Female,26,Indian,3,15100.0,Couple no kids,Mirdif/Sports City,6,1160.0,4,1,1,1,1,1,0,0,1,0,1,3,8.7,Hard to book and track,4,4,3,5,4,3,2,2,Family car,Multiple pets,4,250.0,AED 200-299,Annual subscription,2,0,1,3,0,0,0,0,0,4,2,Data privacy,3,1
LP0330,Premium Resident,Male,42,British/Western,5,61700.0,Family with kids,Palm/Emirates Hills,3,9530.0,2,1,0,1,1,0,0,0,1,1,2,4,6.5,No cross-service loyalty,3,4,3,4,5,3,4,2,Own car,One pet,5,940.0,AED 750+,Monthly subscription,0,0,2,1,0,3,0,0,0,3,3,Verified partners,3,1
LP0331,Budget Expat,Female,34,Indian,2,8500.0,Family with kids,Other,4,280.0,2,1,1,0,0,1,1,1,0,0,4,2,3.2,Too expensive,5,2,2,1,3,2,2,2,No car,No pets,3,90.0,Below AED 100,Pay per use + discount,0,0,0,1,2,0,3,0,0,3,2,Free trial,3,0
LP0332,Nuclear Family,Male,37,British/Western,4,30400.0,Family with kids,Other,9,2600.0,4,1,1,0,1,1,1,0,0,0,3,4,8.6,Too many apps to manage,4,5,4,2,5,2,2,2,Own car,No pets,4,410.0,AED 400-499,Pay per use + discount,1,3,0,2,0,0,0,0,0,3,0,Transparent pricing,2,1
LP0333,Premium Resident,Female,52,Indian,5,72900.0,Family with kids,JLT/Marina,5,12670.0,2,1,1,1,0,0,1,1,1,0,3,4,5.7,Unreliable quality/timing,5,4,4,5,4,5,4,3,Own car,One pet,4,820.0,AED 750+,Pay per use + discount,3,0,1,0,2,0,0,0,0,5,3,Verified partners,3,1
LP0334,Premium Resident,Male,52,Indian,2,7900.0,Couple no kids,Palm/Emirates Hills,9,2970.0,3,0,1,1,1,1,1,1,1,1,3,3,7.6,Too expensive,3,4,4,3,2,4,4,3,Family car,No pets,4,320.0,AED 300-399,Flexible credits,3,0,0,0,1,2,0,0,0,3,3,Transparent pricing,2,0
LP0335,Premium Resident,Male,50,Other,5,62000.0,Couple no kids,Palm/Emirates Hills,4,3370.0,3,1,1,1,1,1,1,1,1,0,3,3,6.9,No cross-service loyalty,5,4,5,4,3,3,4,4,Own car,Multiple pets,4,920.0,AED 750+,Flexible credits,0,1,0,0,0,2,3,0,0,4,3,Transparent pricing,2,1
LP0336,Budget Expat,Female,29,Pakistani,2,5800.0,Extended family,Deira/Bur Dubai,4,600.0,3,1,1,0,0,0,0,0,0,0,3,3,3.5,Too expensive,1,3,2,1,4,2,1,3,Own car,No pets,2,120.0,AED 100-199,Monthly subscription,2,0,0,1,0,0,3,0,0,1,1,Free trial,4,0
LP0337,Budget Expat,Male,21,Indian,4,32200.0,Family with kids,Deira/Bur Dubai,4,710.0,2,1,0,0,1,0,1,0,1,0,3,1,5.5,Hard to book and track,4,3,4,3,3,3,2,1,No car,No pets,1,250.0,AED 200-299,Pay per use + discount,0,1,0,0,3,0,0,2,0,4,1,Cancellation policy,3,0
LP0338,Busy Professional,Female,30,Filipino,3,13700.0,Flatmates,Downtown/Business Bay,8,1190.0,4,1,0,1,1,1,1,0,1,1,2,4,6.3,Hard to book and track,3,4,4,4,5,2,1,2,Own car,One pet,5,300.0,AED 300-399,Annual subscription,3,0,2,1,0,0,0,0,0,5,3,Cancellation policy,2,1
LP0339,Nuclear Family,Female,41,British/Western,3,17800.0,Family with kids,Mirdif/Sports City,7,3370.0,3,1,1,1,1,1,1,0,0,0,2,5,6.7,Too expensive,5,4,3,4,4,3,2,2,Own car,No pets,4,270.0,AED 200-299,Annual subscription,2,0,3,1,0,0,0,0,0,5,1,Verified partners,3,1
LP0340,Premium Resident,Prefer not to say,45,Arab,5,77400.0,Living alone,JLT/Marina,8,5870.0,4,1,1,1,1,1,1,0,1,1,3,4,8.3,No cross-service loyalty,4,3,4,4,3,4,5,1,Family car,One pet,5,1060.0,AED 750+,Annual subscription,0,3,0,0,2,1,0,0,0,2,2,Peer recommendation,4,1
LP0341,Nuclear Family,Male,46,Pakistani,2,8400.0,Couple no kids,Mirdif/Sports City,7,1630.0,2,1,1,0,1,1,0,1,1,1,2,3,6.9,No personalisation,3,5,5,5,4,3,4,3,Own car,One pet,4,530.0,AED 500-749,Pay per use + discount,2,3,1,0,0,0,0,0,0,2,1,Transparent pricing,4,1
LP0342,Budget Expat,Male,32,Indian,3,12700.0,Flatmates,Deira/Bur Dubai,4,370.0,2,0,0,0,0,1,0,0,0,1,4,1,4.1,Too many apps to manage,3,5,2,3,5,3,1,1,No car,No pets,4,350.0,AED 300-399,Flexible credits,1,0,0,2,3,0,0,0,0,3,3,Free trial,3,0
LP0343,Budget Expat,Male,23,Indian,3,19500.0,Family with kids,Mirdif/Sports City,4,430.0,3,1,1,0,0,0,0,0,0,0,1,2,6.8,Too expensive,1,3,3,3,3,1,1,1,No car,No pets,4,190.0,AED 100-199,Pay per use + discount,0,2,1,3,0,0,0,0,0,5,0,Peer recommendation,3,1
LP0344,Busy Professional,Male,25,Indian,3,12200.0,Living alone,JLT/Marina,10,900.0,4,1,1,1,1,1,1,0,0,0,3,3,10.0,Too many apps to manage,4,3,3,4,5,4,2,2,No car,Multiple pets,5,300.0,AED 300-399,Annual subscription,0,0,2,1,3,0,0,0,0,5,3,Data privacy,3,1
LP0345,Nuclear Family,Female,33,Pakistani,3,10100.0,Family with kids,International City/Al Quoz,8,4100.0,3,1,1,0,1,1,0,0,0,0,3,3,8.2,Hard to book and track,1,5,4,3,4,3,4,3,Family car,No pets,4,350.0,AED 300-399,Monthly subscription,1,2,0,3,0,0,0,0,0,3,2,Transparent pricing,3,1
LP0346,Busy Professional,Female,36,British/Western,3,19100.0,Extended family,Downtown/Business Bay,9,1190.0,5,1,1,0,0,1,0,0,1,1,2,3,6.6,Too many apps to manage,4,2,3,4,4,3,3,4,Own car,No pets,5,280.0,AED 200-299,Monthly subscription,0,0,1,2,0,0,3,0,0,4,3,Verified partners,2,1
LP0347,Nuclear Family,Male,35,Pakistani,1,2900.0,Family with kids,Mirdif/Sports City,7,3140.0,4,1,1,1,1,1,1,1,1,0,3,3,6.3,Too many apps to manage,5,5,5,3,2,2,3,1,Family car,No pets,4,400.0,AED 400-499,Pay per use + discount,2,1,0,0,0,0,0,3,0,3,1,Transparent pricing,2,1
LP0348,Premium Resident,Male,44,Pakistani,3,11300.0,Couple no kids,Mirdif/Sports City,9,12340.0,2,1,1,1,0,1,1,1,0,0,4,4,5.5,Hard to book and track,3,4,5,4,4,4,3,3,Family car,No pets,4,470.0,AED 400-499,Annual subscription,2,1,3,0,0,0,0,0,0,2,2,Verified partners,3,0
LP0349,Premium Resident,Male,46,Filipino,4,33300.0,Extended family,Downtown/Business Bay,8,3190.0,1,0,1,1,1,1,0,0,1,1,3,3,5.6,No cross-service loyalty,2,3,4,5,2,5,4,3,Own car,No pets,5,450.0,AED 400-499,Flexible credits,0,0,2,0,1,3,0,0,0,3,3,Peer recommendation,4,1
LP0350,Nuclear Family,Male,34,Indian,3,12400.0,Couple no kids,Mirdif/Sports City,8,970.0,4,1,1,1,1,1,0,1,0,0,2,4,8.3,Too expensive,4,3,2,3,5,2,3,1,No car,Multiple pets,4,270.0,AED 200-299,Monthly subscription,0,0,3,1,0,2,0,0,0,4,2,Verified partners,3,1
LP0351,Busy Professional,Male,28,Indian,3,16900.0,Living alone,Deira/Bur Dubai,5,520.0,4,1,1,1,0,1,0,0,1,1,2,3,8.7,Too many apps to manage,4,4,3,4,3,5,1,2,Own car,No pets,4,250.0,AED 200-299,Annual subscription,2,0,3,0,1,0,0,0,0,3,3,Transparent pricing,1,1
LP0352,Budget Expat,Female,30,Filipino,3,10100.0,Family with kids,Deira/Bur Dubai,7,520.0,2,0,1,1,0,1,0,0,0,0,3,2,7.9,Too many apps to manage,3,3,2,2,4,3,2,1,No car,No pets,3,320.0,AED 300-399,Monthly subscription,2,0,0,1,3,0,0,0,0,2,0,Free trial,4,0
LP0353,Busy Professional,Female,34,Arab,3,15700.0,Couple no kids,JLT/Marina,7,640.0,3,1,0,1,1,1,0,0,1,1,1,3,7.9,Unreliable quality/timing,4,4,4,4,4,3,1,3,Family car,One pet,5,340.0,AED 300-399,Monthly subscription,3,2,0,1,0,0,0,0,0,5,2,Verified partners,3,1
LP0354,Nuclear Family,Female,33,Pakistani,2,5900.0,Couple no kids,Mirdif/Sports City,6,1060.0,4,1,1,1,1,0,1,0,0,0,3,4,7.9,No personalisation,4,4,5,4,4,3,3,2,Family car,One pet,4,240.0,AED 200-299,Pay per use + discount,3,1,2,0,0,0,0,0,0,3,1,Verified partners,3,0
LP0355,Busy Professional,Female,38,British/Western,4,21600.0,Living alone,Other,8,1600.0,4,1,0,0,1,1,1,0,1,0,3,4,6.1,Unreliable quality/timing,4,3,1,4,5,3,3,2,Own car,One pet,5,450.0,AED 400-499,Annual subscription,0,0,2,1,3,0,0,0,0,4,1,Peer recommendation,3,1
LP0356,Budget Expat,Female,34,Pakistani,3,19500.0,Flatmates,International City/Al Quoz,7,280.0,4,1,1,0,1,0,0,0,0,0,2,3,5.9,Too many apps to manage,4,4,2,1,3,3,1,1,No car,No pets,4,110.0,AED 100-199,Monthly subscription,1,0,0,3,2,0,0,0,0,3,1,Cancellation policy,3,0
LP0357,Premium Resident,Male,38,British/Western,5,69400.0,Living alone,Downtown/Business Bay,4,14620.0,4,1,1,1,1,1,1,0,1,1,2,3,6.5,Hard to book and track,4,4,4,4,4,4,3,3,Family car,No pets,5,980.0,AED 750+,Flexible credits,0,3,0,2,1,0,0,0,0,3,3,Peer recommendation,3,1
LP0358,Budget Expat,Male,25,Indian,1,3300.0,Flatmates,Deira/Bur Dubai,5,370.0,1,0,0,1,1,0,0,1,1,0,3,1,4.1,Too expensive,4,2,3,2,3,3,1,1,Own car,No pets,4,50.0,Below AED 100,Flexible credits,0,2,0,1,0,0,0,3,0,2,2,Verified partners,4,0
LP0359,Busy Professional,Female,32,Indian,2,8600.0,Living alone,Deira/Bur Dubai,6,1200.0,5,1,1,1,1,1,0,0,1,1,1,4,9.3,Unreliable quality/timing,5,4,3,3,4,5,3,3,Family car,One pet,1,240.0,AED 200-299,Monthly subscription,2,0,0,3,1,0,0,0,0,4,1,Peer recommendation,2,0
LP0360,Nuclear Family,Female,43,Indian,4,27300.0,Couple no kids,Mirdif/Sports City,7,1370.0,5,1,1,1,1,0,1,0,1,0,2,5,8.4,Too expensive,4,5,3,3,5,2,3,2,No car,No pets,4,500.0,AED 500-749,Monthly subscription,1,0,3,2,0,0,0,0,0,4,2,Free trial,4,1
LP0361,Nuclear Family,Female,42,Pakistani,3,16500.0,Family with kids,International City/Al Quoz,5,1970.0,4,1,1,1,1,0,1,1,0,0,4,5,8.4,Too many apps to manage,3,3,4,3,4,4,3,1,Own car,One pet,5,350.0,AED 300-399,Monthly subscription,0,1,0,3,2,0,0,0,0,4,2,Transparent pricing,2,1
LP0362,Nuclear Family,Female,36,Arab,1,2100.0,Family with kids,Downtown/Business Bay,6,1290.0,3,1,1,1,1,1,1,1,0,1,3,2,7.7,Too many apps to manage,3,4,5,2,4,2,4,1,Own car,No pets,3,170.0,AED 100-199,Pay per use + discount,2,1,0,3,0,0,0,0,0,4,1,Peer recommendation,2,0
LP0363,Busy Professional,Female,34,Indian,3,12500.0,Living alone,JLT/Marina,7,1810.0,5,1,1,1,1,1,0,0,0,0,3,3,8.7,Too many apps to manage,4,3,3,4,3,3,3,1,Own car,No pets,5,350.0,AED 300-399,Monthly subscription,0,2,1,0,3,0,0,0,0,4,3,Transparent pricing,2,1
LP0364,Busy Professional,Male,31,Indian,3,11000.0,Living alone,Downtown/Business Bay,7,1830.0,4,1,1,1,1,1,1,0,1,0,2,3,6.6,Too expensive,5,3,5,4,4,4,3,2,Own car,No pets,5,250.0,AED 200-299,Annual subscription,0,1,2,3,0,0,0,0,0,4,1,Transparent pricing,2,1
LP0365,Busy Professional,Female,33,Indian,3,11500.0,Flatmates,JLT/Marina,9,1880.0,2,1,1,0,0,0,1,0,1,0,2,3,8.5,Too many apps to manage,4,4,4,4,4,3,2,2,No car,One pet,4,490.0,AED 400-499,Flexible credits,1,0,2,3,0,0,0,0,0,2,3,Cancellation policy,2,1
LP0366,Premium Resident,Male,43,Filipino,5,60100.0,Extended family,Downtown/Business Bay,6,3800.0,1,1,1,1,1,0,1,1,1,1,3,3,8.0,Hard to book and track,4,4,4,5,3,3,3,3,Own car,Multiple pets,5,480.0,AED 400-499,Monthly subscription,3,2,1,0,0,0,0,0,0,5,2,Verified partners,3,1
LP0367,Nuclear Family,Prefer not to say,43,Indian,3,12600.0,Family with kids,Deira/Bur Dubai,6,1980.0,3,1,1,0,0,1,1,0,0,0,3,5,9.8,Hard to book and track,3,4,5,4,4,3,3,2,Family car,One pet,5,290.0,AED 200-299,Monthly subscription,2,1,3,0,0,0,0,0,0,3,2,Verified partners,4,1
LP0368,Busy Professional,Male,30,Indian,3,16700.0,Couple no kids,Deira/Bur Dubai,7,1500.0,5,1,1,1,1,0,0,0,1,1,3,4,8.0,Too many apps to manage,4,4,4,2,4,4,2,3,Own car,No pets,5,970.0,AED 750+,Monthly subscription,1,3,0,2,0,0,0,0,0,4,3,Cancellation policy,3,1
LP0369,Premium Resident,Prefer not to say,38,Arab,5,52800.0,Family with kids,Palm/Emirates Hills,9,3660.0,3,0,1,0,1,1,1,0,0,1,2,3,7.4,No cross-service loyalty,4,5,2,3,3,5,4,1,Family car,No pets,5,590.0,AED 500-749,Annual subscription,1,0,0,0,2,3,0,0,0,4,1,Verified partners,3,1
LP0370,Busy Professional,Male,37,Indian,3,16000.0,Living alone,Downtown/Business Bay,8,1110.0,4,1,1,1,0,1,0,1,1,0,2,4,8.4,Hard to book and track,4,5,4,4,5,2,3,2,Own car,One pet,4,320.0,AED 300-399,Monthly subscription,1,0,3,2,0,0,0,0,0,5,2,Free trial,2,1
LP0371,Nuclear Family,Female,41,Pakistani,4,32000.0,Couple no kids,JLT/Marina,8,10500.0,3,1,1,1,0,1,1,1,1,1,1,5,6.5,Too expensive,4,4,3,4,3,2,3,3,No car,Multiple pets,2,420.0,AED 400-499,Pay per use + discount,1,3,2,0,0,0,0,0,0,2,2,Verified partners,3,0
LP0372,Nuclear Family,Male,37,Filipino,2,6000.0,Family with kids,Deira/Bur Dubai,8,1370.0,4,1,1,1,1,1,1,1,0,1,3,5,10.0,Unreliable quality/timing,4,5,4,2,4,4,2,1,Family car,Multiple pets,4,330.0,AED 300-399,Pay per use + discount,1,3,0,2,0,0,0,0,0,3,1,Cancellation policy,2,1
LP0373,Busy Professional,Female,30,British/Western,3,18400.0,Living alone,Deira/Bur Dubai,7,1510.0,2,0,1,1,0,0,0,1,1,0,2,2,8.7,Too many apps to manage,4,5,3,5,5,4,1,1,Own car,No pets,5,220.0,AED 200-299,Pay per use + discount,3,0,2,1,0,0,0,0,0,3,2,Free trial,1,1
LP0374,Nuclear Family,Male,25,Indian,3,10500.0,Family with kids,Other,7,1610.0,4,1,1,1,0,1,1,1,0,0,2,4,8.3,Too expensive,4,5,5,4,5,4,2,3,Own car,One pet,5,220.0,AED 200-299,Annual subscription,2,3,0,1,0,0,0,0,0,4,3,Peer recommendation,2,1
LP0375,Premium Resident,Female,45,Arab,4,33300.0,Couple no kids,JLT/Marina,9,4630.0,5,1,1,1,0,1,1,1,0,1,2,4,7.4,Too many apps to manage,4,4,4,3,3,5,3,1,Own car,Multiple pets,5,780.0,AED 750+,Pay per use + discount,3,2,0,0,1,0,0,0,0,5,2,Cancellation policy,3,1
LP0376,Nuclear Family,Female,36,Indian,2,5600.0,Family with kids,Mirdif/Sports City,6,1130.0,4,1,1,1,1,1,1,0,0,0,2,4,9.1,Hard to book and track,4,4,5,4,4,3,3,3,Family car,No pets,4,410.0,AED 400-499,Monthly subscription,2,1,0,3,0,0,0,0,0,4,2,Data privacy,3,1
LP0377,Busy Professional,Female,31,Other,4,34300.0,Living alone,JLT/Marina,8,1420.0,5,1,1,1,1,0,1,0,1,1,1,4,9.2,Unreliable quality/timing,5,4,3,4,4,5,2,1,Own car,No pets,5,280.0,AED 200-299,Annual subscription,2,0,0,3,1,0,0,0,0,4,3,Free trial,2,1
LP0378,Budget Expat,Female,22,Indian,3,11500.0,Flatmates,Deira/Bur Dubai,8,610.0,3,1,1,0,0,1,0,0,0,0,1,3,9.9,Too expensive,3,3,3,3,3,2,2,2,Family car,One pet,5,270.0,AED 200-299,Pay per use + discount,1,0,2,3,0,0,0,0,0,5,0,Peer recommendation,4,1
LP0379,Premium Resident,Female,36,Indian,5,78900.0,Family with kids,JLT/Marina,6,6770.0,4,1,1,1,1,1,1,0,1,1,2,3,6.2,No cross-service loyalty,3,4,3,4,3,5,4,2,Own car,Multiple pets,3,620.0,AED 500-749,Annual subscription,2,0,0,0,1,3,0,0,0,2,2,Peer recommendation,3,1
LP0380,Nuclear Family,Male,39,Arab,3,16600.0,Couple no kids,Mirdif/Sports City,9,2440.0,4,1,1,1,1,0,1,1,0,0,3,2,7.9,Too many apps to manage,4,4,5,3,4,3,3,2,Family car,No pets,5,330.0,AED 300-399,Flexible credits,2,1,0,3,0,0,0,0,0,1,3,Peer recommendation,2,1
LP0381,Nuclear Family,Male,27,Pakistani,3,18000.0,Family with kids,Mirdif/Sports City,4,3570.0,3,1,1,0,1,1,0,0,0,0,2,4,6.1,Too expensive,5,3,4,2,4,3,3,1,Own car,No pets,3,400.0,AED 400-499,Monthly subscription,0,1,0,2,3,0,0,0,0,4,2,Free trial,3,1
LP0382,Nuclear Family,Female,37,Filipino,3,18300.0,Family with kids,JLT/Marina,6,1290.0,3,1,1,1,1,1,0,0,0,0,2,4,9.9,Hard to book and track,5,5,4,3,3,3,3,2,Family car,No pets,4,200.0,AED 200-299,Annual subscription,1,2,0,3,0,0,0,0,0,4,0,Verified partners,2,1
LP0383,Premium Resident,Male,55,Filipino,5,47400.0,Couple no kids,Palm/Emirates Hills,3,9450.0,2,1,1,0,1,0,1,0,0,1,2,4,7.0,No cross-service loyalty,4,4,4,5,4,4,5,2,Family car,No pets,4,510.0,AED 500-749,Pay per use + discount,0,3,1,0,0,2,0,0,0,4,3,Data privacy,3,1
LP0384,Nuclear Family,Female,31,Filipino,2,7500.0,Family with kids,International City/Al Quoz,9,1600.0,3,1,1,1,1,0,1,1,0,0,2,3,7.6,Too many apps to manage,3,3,5,4,3,3,3,2,Own car,One pet,4,290.0,AED 200-299,Pay per use + discount,0,1,2,0,3,0,0,0,0,3,1,Verified partners,2,1
LP0385,Busy Professional,Male,36,Arab,2,9100.0,Couple no kids,JLT/Marina,9,1190.0,5,0,1,1,0,1,0,1,1,0,1,5,9.6,Unreliable quality/timing,5,2,2,4,4,3,1,3,Family car,No pets,5,170.0,AED 100-199,Monthly subscription,0,0,1,2,0,0,3,0,0,5,2,Verified partners,2,1
LP0386,Budget Expat,Male,21,Indian,4,25800.0,Couple no kids,International City/Al Quoz,5,820.0,3,0,0,0,1,0,0,0,0,0,5,4,9.1,No personalisation,4,3,3,2,4,3,2,1,Own car,No pets,2,220.0,AED 200-299,Flexible credits,0,2,0,1,3,0,0,0,0,2,0,Free trial,3,0
LP0387,Budget Expat,Prefer not to say,25,Indian,2,8000.0,Living alone,International City/Al Quoz,6,550.0,2,1,0,0,0,1,0,0,1,0,5,2,7.2,Too expensive,4,3,3,3,3,2,3,1,No car,No pets,4,350.0,AED 300-399,Pay per use + discount,1,0,2,3,0,0,0,0,0,3,2,Cancellation policy,4,0
LP0388,Nuclear Family,Female,39,Filipino,3,13300.0,Living alone,Other,9,2150.0,3,1,1,1,1,0,1,0,0,1,3,2,7.6,Too expensive,3,5,4,3,5,4,4,3,Own car,Multiple pets,5,440.0,AED 400-499,Monthly subscription,2,0,0,1,0,3,0,0,0,4,1,Free trial,1,1
LP0389,Nuclear Family,Female,41,Filipino,3,19500.0,Couple no kids,Mirdif/Sports City,10,910.0,3,1,1,1,1,1,1,1,0,0,2,5,10.0,Too many apps to manage,3,3,3,3,4,2,5,2,Own car,One pet,4,320.0,AED 300-399,Annual subscription,3,0,0,2,0,1,0,0,0,4,1,Transparent pricing,2,1
LP0390,Busy Professional,Female,29,Indian,5,56100.0,Living alone,Downtown/Business Bay,7,1010.0,5,0,1,1,1,0,1,1,0,0,1,4,7.5,No personalisation,5,4,3,4,3,3,1,2,Own car,No pets,5,550.0,AED 500-749,Annual subscription,1,0,2,3,0,0,0,0,0,5,3,Free trial,3,1
LP0391,Busy Professional,Female,33,Indian,2,5000.0,Living alone,International City/Al Quoz,9,770.0,4,1,1,1,0,1,0,0,0,1,3,4,9.9,Too expensive,4,4,4,5,5,5,3,2,Own car,No pets,5,260.0,AED 200-299,Monthly subscription,0,0,1,2,3,0,0,0,0,4,3,Transparent pricing,2,1
LP0392,Premium Resident,Female,37,Arab,5,46500.0,Couple no kids,Palm/Emirates Hills,10,3930.0,1,0,1,1,0,1,1,0,1,1,2,3,5.6,No cross-service loyalty,4,3,4,4,3,4,5,2,Own car,No pets,5,750.0,AED 750+,Monthly subscription,0,0,3,0,2,1,0,0,0,5,3,Cancellation policy,2,1
LP0393,Busy Professional,Female,32,Arab,3,15000.0,Couple no kids,JLT/Marina,8,820.0,3,1,1,1,1,1,0,0,1,0,2,4,8.2,Too many apps to manage,5,5,4,4,5,5,1,2,Own car,No pets,4,120.0,AED 100-199,Monthly subscription,2,0,0,1,3,0,0,0,0,4,1,Free trial,4,0
LP0394,Busy Professional,Male,31,Indian,2,9000.0,Family with kids,Palm/Emirates Hills,9,840.0,4,0,0,0,1,1,0,1,1,0,3,5,8.2,Hard to book and track,5,5,4,4,4,3,2,2,Own car,No pets,4,330.0,AED 300-399,Pay per use + discount,1,0,3,2,0,0,0,0,0,4,2,Verified partners,4,1
LP0395,Premium Resident,Male,44,Indian,2,5200.0,Family with kids,JLT/Marina,8,5110.0,1,0,1,1,1,1,1,0,1,1,4,3,7.4,No cross-service loyalty,4,3,4,4,4,4,3,2,No car,No pets,5,490.0,AED 400-499,Monthly subscription,0,1,3,2,0,0,0,0,0,4,3,Verified partners,4,1
LP0396,Busy Professional,Female,30,Arab,3,17800.0,Couple no kids,Downtown/Business Bay,7,830.0,4,1,0,0,1,0,0,0,1,1,2,3,6.5,Too many apps to manage,4,2,3,3,5,4,1,1,No car,One pet,5,220.0,AED 200-299,Annual subscription,0,0,3,1,2,0,0,0,0,4,3,Cancellation policy,1,1
LP0397,Busy Professional,Female,26,Pakistani,4,21000.0,Living alone,Other,8,660.0,4,0,1,1,0,1,0,0,1,0,3,3,8.5,Unreliable quality/timing,3,4,2,4,3,3,2,3,Own car,No pets,4,380.0,AED 300-399,Monthly subscription,1,0,2,0,0,0,0,3,0,4,3,Verified partners,3,1
